Aug. 11, 2020   10:55:28
Amperometric i-t Curve
File: 200811_mer_meo_obj1_150_t2_106.bin
Data Source:  Experiment
Instrument Model:  CHI1000C
Header: 
Note: 

Init E (V) = -0.78
Sample Interval (s) = 5
Run Time (sec) = 4e+4
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4


Channel 2:


Channel 3:


Channel 4:


Channel 5:


Channel 6:


Channel 7:

tp = 170.00s
ip = -1.739e-5A
Ap = -1.096e-3C

Channel 8:

tp = 180.00s
ip = -1.803e-5A
Ap = -1.649e-3C

Time/s, i1/A, i2/A, i3/A, i4/A, i5/A, i6/A, i7/A, i8/A
9.650e+2, 2.939e-5, 3.028e-5, 1.563e-5, 2.092e-5, 7.123e-6, 8.869e-6, -4.128e-6, -4.434e-6
9.700e+2, 2.878e-5, 3.043e-5, 1.595e-5, 1.997e-5, 7.101e-6, 8.882e-6, -4.136e-6, -4.428e-6
9.750e+2, 2.897e-5, 3.021e-5, 1.643e-5, 1.955e-5, 7.364e-6, 8.840e-6, -4.144e-6, -4.444e-6
9.800e+2, 2.898e-5, 3.059e-5, 1.666e-5, 2.002e-5, 7.055e-6, 8.340e-6, -4.066e-6, -4.269e-6
9.850e+2, 2.877e-5, 3.013e-5, 1.567e-5, 1.939e-5, 6.879e-6, 8.800e-6, -4.089e-6, -4.252e-6
9.900e+2, 2.846e-5, 3.051e-5, 1.583e-5, 2.004e-5, 7.658e-6, 8.883e-6, -4.044e-6, -4.230e-6
9.950e+2, 2.897e-5, 2.988e-5, 1.582e-5, 1.964e-5, 7.096e-6, 8.169e-6, -3.960e-6, -4.221e-6
1.000e+3, 2.915e-5, 3.005e-5, 1.599e-5, 2.027e-5, 7.530e-6, 8.451e-6, -3.941e-6, -4.173e-6
1.005e+3, 2.898e-5, 2.963e-5, 1.601e-5, 1.913e-5, 6.959e-6, 8.515e-6, -3.867e-6, -4.118e-6
1.010e+3, 2.906e-5, 3.016e-5, 1.620e-5, 1.924e-5, 6.980e-6, 8.229e-6, -3.888e-6, -4.046e-6
1.015e+3, 2.844e-5, 2.963e-5, 1.568e-5, 2.028e-5, 8.084e-6, 8.254e-6, -3.850e-6, -4.067e-6
1.020e+3, 2.910e-5, 2.944e-5, 1.707e-5, 2.009e-5, 7.087e-6, 8.323e-6, -3.836e-6, -3.979e-6
1.025e+3, 2.890e-5, 3.004e-5, 1.546e-5, 1.972e-5, 6.494e-6, 8.601e-6, -3.753e-6, -3.928e-6
1.030e+3, 2.911e-5, 2.979e-5, 1.587e-5, 2.003e-5, 6.917e-6, 8.265e-6, -3.743e-6, -3.968e-6
1.035e+3, 2.924e-5, 2.937e-5, 1.664e-5, 1.975e-5, 7.145e-6, 8.223e-6, -3.653e-6, -3.889e-6
1.040e+3, 2.919e-5, 2.986e-5, 1.577e-5, 1.895e-5, 7.154e-6, 8.401e-6, -3.647e-6, -3.960e-6
1.045e+3, 2.949e-5, 3.025e-5, 1.547e-5, 1.995e-5, 6.534e-6, 7.837e-6, -3.630e-6, -3.832e-6
1.050e+3, 2.885e-5, 2.994e-5, 1.561e-5, 1.882e-5, 6.227e-6, 8.251e-6, -3.631e-6, -3.794e-6
1.055e+3, 2.955e-5, 2.961e-5, 1.587e-5, 1.928e-5, 7.562e-6, 7.831e-6, -3.556e-6, -3.791e-6
1.060e+3, 2.898e-5, 3.046e-5, 1.565e-5, 1.867e-5, 7.698e-6, 8.278e-6, -3.545e-6, -3.749e-6
1.065e+3, 2.854e-5, 3.032e-5, 1.543e-5, 1.951e-5, 7.584e-6, 7.816e-6, -3.524e-6, -3.744e-6
1.070e+3, 2.845e-5, 3.065e-5, 1.627e-5, 2.018e-5, 6.977e-6, 7.591e-6, -3.487e-6, -3.627e-6
1.075e+3, 2.887e-5, 3.035e-5, 1.503e-5, 1.960e-5, 7.081e-6, 8.550e-6, -3.374e-6, -3.550e-6
1.080e+3, 2.877e-5, 2.972e-5, 1.568e-5, 1.859e-5, 6.804e-6, 8.002e-6, -3.399e-6, -3.565e-6
1.085e+3, 2.833e-5, 3.022e-5, 1.528e-5, 1.976e-5, 6.690e-6, 8.508e-6, -3.396e-6, -3.579e-6
1.090e+3, 2.897e-5, 2.997e-5, 1.568e-5, 2.002e-5, 6.635e-6, 8.226e-6, -3.323e-6, -3.550e-6
1.095e+3, 2.888e-5, 2.960e-5, 1.455e-5, 1.854e-5, 6.986e-6, 8.114e-6, -3.335e-6, -3.471e-6
1.100e+3, 2.855e-5, 2.900e-5, 1.600e-5, 1.936e-5, 7.213e-6, 8.515e-6, -3.326e-6, -3.522e-6
1.105e+3, 2.827e-5, 2.908e-5, 1.651e-5, 1.889e-5, 6.711e-6, 8.343e-6, -3.256e-6, -3.411e-6
1.110e+3, 2.864e-5, 2.916e-5, 1.497e-5, 1.889e-5, 6.768e-6, 8.150e-6, -3.229e-6, -3.315e-6
1.115e+3, 2.877e-5, 2.889e-5, 1.433e-5, 1.944e-5, 6.913e-6, 8.344e-6, -3.119e-6, -3.302e-6
1.120e+3, 2.876e-5, 2.891e-5, 1.488e-5, 1.906e-5, 6.407e-6, 8.281e-6, -3.090e-6, -3.224e-6
1.125e+3, 2.868e-5, 2.884e-5, 1.664e-5, 1.944e-5, 6.568e-6, 8.139e-6, -3.067e-6, -3.306e-6
1.130e+3, 2.904e-5, 2.947e-5, 1.500e-5, 1.930e-5, 7.051e-6, 7.800e-6, -3.173e-6, -3.256e-6
1.135e+3, 2.923e-5, 2.912e-5, 1.524e-5, 1.916e-5, 7.281e-6, 7.852e-6, -3.035e-6, -3.204e-6
1.140e+3, 2.876e-5, 2.914e-5, 1.567e-5, 1.864e-5, 6.468e-6, 7.945e-6, -3.005e-6, -3.169e-6
1.145e+3, 2.923e-5, 2.939e-5, 1.457e-5, 1.915e-5, 7.604e-6, 7.617e-6, -2.980e-6, -3.121e-6
1.150e+3, 2.927e-5, 2.888e-5, 1.643e-5, 1.968e-5, 6.657e-6, 7.886e-6, -3.041e-6, -3.065e-6
1.155e+3, 2.960e-5, 2.837e-5, 1.562e-5, 1.885e-5, 7.114e-6, 7.823e-6, -2.983e-6, -3.065e-6
1.160e+3, 2.948e-5, 2.873e-5, 1.463e-5, 1.929e-5, 6.491e-6, 7.905e-6, -2.892e-6, -3.054e-6
1.165e+3, 2.935e-5, 2.840e-5, 1.472e-5, 1.883e-5, 7.102e-6, 7.766e-6, -2.882e-6, -2.961e-6
1.170e+3, 2.957e-5, 2.788e-5, 1.511e-5, 1.863e-5, 7.249e-6, 7.832e-6, -2.844e-6, -2.995e-6
1.175e+3, 2.946e-5, 2.783e-5, 1.524e-5, 1.880e-5, 6.858e-6, 7.600e-6, -2.810e-6, -2.972e-6
1.180e+3, 2.923e-5, 2.827e-5, 1.537e-5, 1.852e-5, 7.580e-6, 8.271e-6, -2.807e-6, -2.919e-6
1.185e+3, 2.929e-5, 2.761e-5, 1.595e-5, 1.821e-5, 6.209e-6, 7.682e-6, -2.867e-6, -2.924e-6
1.190e+3, 2.897e-5, 2.767e-5, 1.492e-5, 1.874e-5, 6.707e-6, 7.522e-6, -2.794e-6, -2.869e-6
1.195e+3, 2.907e-5, 2.780e-5, 1.405e-5, 1.899e-5, 7.264e-6, 7.654e-6, -2.775e-6, -2.958e-6
1.200e+3, 2.894e-5, 2.780e-5, 1.499e-5, 1.845e-5, 6.802e-6, 7.671e-6, -2.715e-6, -2.829e-6
1.205e+3, 2.881e-5, 2.776e-5, 1.423e-5, 1.896e-5, 6.519e-6, 7.512e-6, -2.655e-6, -2.831e-6
1.210e+3, 2.890e-5, 2.766e-5, 1.543e-5, 1.896e-5, 6.702e-6, 7.722e-6, -2.637e-6, -2.753e-6
1.215e+3, 2.852e-5, 2.819e-5, 1.515e-5, 1.851e-5, 6.415e-6, 7.459e-6, -2.568e-6, -2.786e-6
1.220e+3, 2.861e-5, 2.796e-5, 1.522e-5, 1.910e-5, 6.359e-6, 7.830e-6, -2.625e-6, -2.743e-6
1.225e+3, 2.859e-5, 2.798e-5, 1.568e-5, 1.898e-5, 6.624e-6, 7.401e-6, -2.665e-6, -2.716e-6
1.230e+3, 2.885e-5, 2.842e-5, 1.486e-5, 1.826e-5, 6.723e-6, 7.814e-6, -2.595e-6, -2.662e-6
1.235e+3, 2.891e-5, 2.789e-5, 1.498e-5, 1.896e-5, 5.936e-6, 7.212e-6, -2.567e-6, -2.650e-6
1.240e+3, 2.896e-5, 2.847e-5, 1.602e-5, 1.864e-5, 6.913e-6, 7.522e-6, -2.505e-6, -2.663e-6
1.245e+3, 2.954e-5, 2.838e-5, 1.502e-5, 1.891e-5, 6.622e-6, 7.725e-6, -2.526e-6, -2.600e-6
1.250e+3, 2.943e-5, 2.806e-5, 1.376e-5, 1.871e-5, 6.119e-6, 7.079e-6, -2.460e-6, -2.523e-6
1.255e+3, 2.903e-5, 2.803e-5, 1.435e-5, 1.812e-5, 6.593e-6, 7.279e-6, -2.459e-6, -2.577e-6
1.260e+3, 2.888e-5, 2.812e-5, 1.524e-5, 1.872e-5, 6.380e-6, 7.678e-6, -2.491e-6, -2.533e-6
1.265e+3, 2.926e-5, 2.800e-5, 1.439e-5, 1.936e-5, 6.326e-6, 7.589e-6, -2.501e-6, -2.551e-6
1.270e+3, 2.887e-5, 2.818e-5, 1.539e-5, 1.844e-5, 6.801e-6, 7.300e-6, -2.401e-6, -2.532e-6
1.275e+3, 2.943e-5, 2.814e-5, 1.525e-5, 1.847e-5, 6.714e-6, 7.676e-6, -2.397e-6, -2.526e-6
1.280e+3, 2.874e-5, 2.820e-5, 1.521e-5, 1.860e-5, 6.616e-6, 7.286e-6, -2.408e-6, -2.466e-6
1.285e+3, 2.891e-5, 2.879e-5, 1.565e-5, 1.826e-5, 6.263e-6, 7.565e-6, -2.325e-6, -2.369e-6
1.290e+3, 2.906e-5, 2.856e-5, 1.491e-5, 1.884e-5, 6.768e-6, 7.333e-6, -2.358e-6, -2.416e-6
1.295e+3, 2.893e-5, 2.824e-5, 1.416e-5, 1.881e-5, 6.308e-6, 7.446e-6, -2.350e-6, -2.447e-6
1.300e+3, 2.891e-5, 2.820e-5, 1.526e-5, 1.827e-5, 6.043e-6, 7.369e-6, -2.268e-6, -2.349e-6
1.305e+3, 2.903e-5, 2.816e-5, 1.493e-5, 1.820e-5, 6.582e-6, 7.570e-6, -2.251e-6, -2.317e-6
1.310e+3, 2.843e-5, 2.820e-5, 1.472e-5, 1.870e-5, 6.790e-6, 7.293e-6, -2.250e-6, -2.329e-6
1.315e+3, 2.844e-5, 2.831e-5, 1.482e-5, 1.819e-5, 6.540e-6, 7.610e-6, -2.233e-6, -2.282e-6
1.320e+3, 2.844e-5, 2.839e-5, 1.534e-5, 1.822e-5, 6.201e-6, 7.307e-6, -2.218e-6, -2.286e-6
1.325e+3, 2.818e-5, 2.827e-5, 1.548e-5, 1.824e-5, 6.200e-6, 7.879e-6, -2.223e-6, -2.320e-6
1.330e+3, 2.858e-5, 2.825e-5, 1.440e-5, 1.834e-5, 7.147e-6, 7.027e-6, -2.159e-6, -2.277e-6
1.335e+3, 2.827e-5, 2.829e-5, 1.510e-5, 1.860e-5, 6.997e-6, 6.976e-6, -2.133e-6, -2.247e-6
1.340e+3, 2.834e-5, 2.841e-5, 1.526e-5, 1.838e-5, 6.051e-6, 8.323e-6, -2.183e-6, -2.227e-6
1.345e+3, 2.842e-5, 2.815e-5, 1.444e-5, 1.827e-5, 5.928e-6, 6.908e-6, -2.177e-6, -2.239e-6
1.350e+3, 2.850e-5, 2.793e-5, 1.501e-5, 1.848e-5, 7.651e-6, 7.641e-6, -2.093e-6, -2.140e-6
1.355e+3, 2.839e-5, 2.867e-5, 1.570e-5, 1.801e-5, 6.606e-6, 7.571e-6, -2.156e-6, -2.140e-6
1.360e+3, 2.873e-5, 2.848e-5, 1.480e-5, 1.788e-5, 6.068e-6, 7.552e-6, -2.053e-6, -2.101e-6
1.365e+3, 2.878e-5, 2.838e-5, 1.560e-5, 1.745e-5, 6.696e-6, 7.420e-6, -1.978e-6, -2.123e-6
1.370e+3, 2.848e-5, 2.797e-5, 1.477e-5, 1.822e-5, 5.995e-6, 6.983e-6, -1.931e-6, -2.078e-6
1.375e+3, 2.903e-5, 2.769e-5, 1.553e-5, 1.868e-5, 6.403e-6, 6.840e-6, -1.961e-6, -2.028e-6
1.380e+3, 2.889e-5, 2.825e-5, 1.455e-5, 1.838e-5, 6.631e-6, 7.390e-6, -1.990e-6, -2.104e-6
1.385e+3, 2.882e-5, 2.887e-5, 1.481e-5, 1.801e-5, 6.271e-6, 7.558e-6, -1.921e-6, -2.048e-6
1.390e+3, 2.871e-5, 2.839e-5, 1.478e-5, 1.792e-5, 6.345e-6, 6.952e-6, -1.932e-6, -2.033e-6
1.395e+3, 2.860e-5, 2.877e-5, 1.520e-5, 1.823e-5, 7.030e-6, 7.299e-6, -1.864e-6, -2.004e-6
1.400e+3, 2.888e-5, 2.811e-5, 1.484e-5, 1.838e-5, 6.909e-6, 8.054e-6, -1.856e-6, -1.992e-6
1.405e+3, 2.908e-5, 2.857e-5, 1.539e-5, 1.894e-5, 6.714e-6, 7.138e-6, -1.905e-6, -1.972e-6
1.410e+3, 2.905e-5, 2.908e-5, 1.539e-5, 1.812e-5, 6.583e-6, 7.411e-6, -1.856e-6, -1.953e-6
1.415e+3, 2.880e-5, 2.890e-5, 1.508e-5, 1.756e-5, 6.455e-6, 7.501e-6, -1.798e-6, -1.946e-6
1.420e+3, 2.903e-5, 2.866e-5, 1.432e-5, 1.725e-5, 6.688e-6, 7.438e-6, -1.783e-6, -1.934e-6
1.425e+3, 2.880e-5, 2.803e-5, 1.419e-5, 1.791e-5, 6.921e-6, 7.219e-6, -1.800e-6, -1.888e-6
1.430e+3, 2.880e-5, 2.903e-5, 1.524e-5, 1.794e-5, 6.408e-6, 6.994e-6, -1.795e-6, -1.911e-6
1.435e+3, 2.940e-5, 2.889e-5, 1.482e-5, 1.733e-5, 6.692e-6, 7.465e-6, -1.789e-6, -1.893e-6
1.440e+3, 2.947e-5, 2.879e-5, 1.454e-5, 1.806e-5, 5.839e-6, 7.471e-6, -1.796e-6, -1.871e-6
1.445e+3, 2.894e-5, 2.933e-5, 1.515e-5, 1.767e-5, 6.059e-6, 6.945e-6, -1.772e-6, -1.898e-6
1.450e+3, 2.874e-5, 2.858e-5, 1.405e-5, 1.827e-5, 6.444e-6, 7.092e-6, -1.770e-6, -1.833e-6
1.455e+3, 2.866e-5, 2.838e-5, 1.455e-5, 1.800e-5, 6.382e-6, 7.026e-6, -1.784e-6, -1.872e-6
1.460e+3, 2.833e-5, 2.894e-5, 1.509e-5, 1.718e-5, 6.471e-6, 7.163e-6, -1.756e-6, -1.830e-6
1.465e+3, 2.875e-5, 2.890e-5, 1.503e-5, 1.789e-5, 7.048e-6, 7.545e-6, -1.748e-6, -1.783e-6
1.470e+3, 2.888e-5, 2.852e-5, 1.408e-5, 1.801e-5, 6.581e-6, 7.142e-6, -1.721e-6, -1.764e-6
1.475e+3, 2.916e-5, 2.914e-5, 1.427e-5, 1.821e-5, 6.643e-6, 7.203e-6, -1.760e-6, -1.735e-6
1.480e+3, 2.898e-5, 2.818e-5, 1.444e-5, 1.850e-5, 6.396e-6, 7.230e-6, -1.726e-6, -1.741e-6
1.485e+3, 2.879e-5, 2.882e-5, 1.512e-5, 1.763e-5, 6.587e-6, 7.363e-6, -1.710e-6, -1.805e-6
1.490e+3, 2.895e-5, 2.838e-5, 1.421e-5, 1.831e-5, 6.444e-6, 7.007e-6, -1.732e-6, -1.695e-6
1.495e+3, 2.859e-5, 2.871e-5, 1.442e-5, 1.853e-5, 6.911e-6, 7.143e-6, -1.739e-6, -1.737e-6
1.500e+3, 2.853e-5, 2.891e-5, 1.452e-5, 1.880e-5, 7.116e-6, 7.189e-6, -1.649e-6, -1.701e-6
1.505e+3, 2.878e-5, 2.880e-5, 1.432e-5, 1.803e-5, 6.942e-6, 7.086e-6, -1.607e-6, -1.661e-6
1.510e+3, 2.888e-5, 2.901e-5, 1.494e-5, 1.800e-5, 6.493e-6, 6.972e-6, -1.661e-6, -1.624e-6
1.515e+3, 2.906e-5, 2.905e-5, 1.457e-5, 1.780e-5, 6.044e-6, 7.012e-6, -1.589e-6, -1.623e-6
1.520e+3, 2.860e-5, 2.873e-5, 1.480e-5, 1.817e-5, 7.198e-6, 7.063e-6, -1.601e-6, -1.617e-6
1.525e+3, 2.881e-5, 2.913e-5, 1.403e-5, 1.757e-5, 6.459e-6, 7.062e-6, -1.555e-6, -1.593e-6
1.530e+3, 2.831e-5, 2.862e-5, 1.457e-5, 1.792e-5, 6.228e-6, 7.183e-6, -1.590e-6, -1.653e-6
1.535e+3, 2.876e-5, 2.841e-5, 1.467e-5, 1.863e-5, 6.254e-6, 7.119e-6, -1.588e-6, -1.677e-6
1.540e+3, 2.865e-5, 2.852e-5, 1.456e-5, 1.748e-5, 7.015e-6, 7.353e-6, -1.571e-6, -1.543e-6
1.545e+3, 2.907e-5, 2.865e-5, 1.490e-5, 1.836e-5, 6.468e-6, 7.695e-6, -1.581e-6, -1.595e-6
1.550e+3, 2.874e-5, 2.832e-5, 1.555e-5, 1.806e-5, 6.465e-6, 7.043e-6, -1.564e-6, -1.585e-6
1.555e+3, 2.874e-5, 2.871e-5, 1.443e-5, 1.868e-5, 6.942e-6, 6.900e-6, -1.612e-6, -1.554e-6
1.560e+3, 2.885e-5, 2.854e-5, 1.428e-5, 1.836e-5, 6.435e-6, 7.445e-6, -1.621e-6, -1.529e-6
1.565e+3, 2.893e-5, 2.864e-5, 1.459e-5, 1.880e-5, 6.511e-6, 7.296e-6, -1.543e-6, -1.544e-6
1.570e+3, 2.907e-5, 2.856e-5, 1.507e-5, 1.862e-5, 5.986e-6, 7.077e-6, -1.565e-6, -1.455e-6
1.575e+3, 2.867e-5, 2.843e-5, 1.468e-5, 1.868e-5, 7.190e-6, 7.177e-6, -1.525e-6, -1.484e-6
1.580e+3, 2.881e-5, 2.826e-5, 1.469e-5, 1.875e-5, 6.499e-6, 7.227e-6, -1.485e-6, -1.549e-6
1.585e+3, 2.822e-5, 2.825e-5, 1.544e-5, 1.835e-5, 6.528e-6, 7.121e-6, -1.495e-6, -1.479e-6
1.590e+3, 2.854e-5, 2.812e-5, 1.473e-5, 1.747e-5, 6.677e-6, 6.793e-6, -1.467e-6, -1.519e-6
1.595e+3, 2.853e-5, 2.816e-5, 1.426e-5, 1.860e-5, 7.099e-6, 7.098e-6, -1.485e-6, -1.476e-6
1.600e+3, 2.823e-5, 2.811e-5, 1.455e-5, 1.842e-5, 6.756e-6, 6.787e-6, -1.456e-6, -1.463e-6
1.605e+3, 2.822e-5, 2.837e-5, 1.422e-5, 1.761e-5, 6.168e-6, 7.258e-6, -1.451e-6, -1.460e-6
1.610e+3, 2.863e-5, 2.814e-5, 1.494e-5, 1.856e-5, 6.942e-6, 6.855e-6, -1.486e-6, -1.422e-6
1.615e+3, 2.787e-5, 2.827e-5, 1.424e-5, 1.867e-5, 6.535e-6, 6.484e-6, -1.399e-6, -1.404e-6
1.620e+3, 2.847e-5, 2.835e-5, 1.368e-5, 1.842e-5, 6.551e-6, 7.279e-6, -1.432e-6, -1.404e-6
1.625e+3, 2.876e-5, 2.837e-5, 1.383e-5, 1.793e-5, 6.093e-6, 7.495e-6, -1.481e-6, -1.389e-6
1.630e+3, 2.895e-5, 2.854e-5, 1.524e-5, 1.781e-5, 6.944e-6, 6.827e-6, -1.432e-6, -1.388e-6
1.635e+3, 2.892e-5, 2.849e-5, 1.443e-5, 1.756e-5, 6.466e-6, 7.406e-6, -1.430e-6, -1.432e-6
1.640e+3, 2.920e-5, 2.811e-5, 1.471e-5, 1.797e-5, 6.605e-6, 6.949e-6, -1.376e-6, -1.345e-6
1.645e+3, 2.881e-5, 2.836e-5, 1.436e-5, 1.844e-5, 6.111e-6, 7.127e-6, -1.333e-6, -1.336e-6
1.650e+3, 2.836e-5, 2.837e-5, 1.524e-5, 1.739e-5, 5.921e-6, 6.719e-6, -1.383e-6, -1.305e-6
1.655e+3, 2.867e-5, 2.831e-5, 1.536e-5, 1.827e-5, 6.961e-6, 6.908e-6, -1.388e-6, -1.335e-6
1.660e+3, 2.936e-5, 2.807e-5, 1.434e-5, 1.809e-5, 6.176e-6, 7.391e-6, -1.362e-6, -1.331e-6
1.665e+3, 2.930e-5, 2.829e-5, 1.548e-5, 1.767e-5, 6.645e-6, 6.962e-6, -1.351e-6, -1.347e-6
1.670e+3, 2.929e-5, 2.847e-5, 1.412e-5, 1.792e-5, 6.328e-6, 7.023e-6, -1.354e-6, -1.366e-6
1.675e+3, 2.858e-5, 2.827e-5, 1.436e-5, 1.851e-5, 6.960e-6, 6.335e-6, -1.340e-6, -1.291e-6
1.680e+3, 2.843e-5, 2.835e-5, 1.353e-5, 1.841e-5, 6.795e-6, 6.622e-6, -1.337e-6, -1.251e-6
1.685e+3, 2.872e-5, 2.853e-5, 1.461e-5, 1.851e-5, 6.719e-6, 7.071e-6, -1.295e-6, -1.290e-6
1.690e+3, 2.904e-5, 2.844e-5, 1.440e-5, 1.774e-5, 6.967e-6, 7.111e-6, -1.327e-6, -1.220e-6
1.695e+3, 2.894e-5, 2.880e-5, 1.403e-5, 1.863e-5, 6.808e-6, 6.466e-6, -1.308e-6, -1.233e-6
1.700e+3, 2.913e-5, 2.873e-5, 1.447e-5, 1.851e-5, 6.397e-6, 6.918e-6, -1.271e-6, -1.236e-6
1.705e+3, 2.848e-5, 2.868e-5, 1.478e-5, 1.788e-5, 6.755e-6, 6.936e-6, -1.257e-6, -1.256e-6
1.710e+3, 2.897e-5, 2.855e-5, 1.479e-5, 1.807e-5, 6.013e-6, 6.601e-6, -1.320e-6, -1.202e-6
1.715e+3, 2.851e-5, 2.852e-5, 1.460e-5, 1.835e-5, 6.495e-6, 7.180e-6, -1.274e-6, -1.197e-6
1.720e+3, 2.890e-5, 2.855e-5, 1.527e-5, 1.805e-5, 6.440e-6, 7.223e-6, -1.263e-6, -1.249e-6
1.725e+3, 2.861e-5, 2.848e-5, 1.483e-5, 1.767e-5, 6.834e-6, 6.767e-6, -1.254e-6, -1.169e-6
1.730e+3, 2.867e-5, 2.860e-5, 1.443e-5, 1.757e-5, 6.639e-6, 6.560e-6, -1.203e-6, -1.201e-6
1.735e+3, 2.875e-5, 2.826e-5, 1.519e-5, 1.850e-5, 6.734e-6, 6.734e-6, -1.257e-6, -1.192e-6
1.740e+3, 2.864e-5, 2.881e-5, 1.442e-5, 1.796e-5, 6.197e-6, 6.731e-6, -1.223e-6, -1.177e-6
1.745e+3, 2.856e-5, 2.865e-5, 1.511e-5, 1.814e-5, 6.772e-6, 7.080e-6, -1.194e-6, -1.138e-6
1.750e+3, 2.854e-5, 2.857e-5, 1.540e-5, 1.798e-5, 6.860e-6, 6.703e-6, -1.224e-6, -1.142e-6
1.755e+3, 2.845e-5, 2.904e-5, 1.540e-5, 1.779e-5, 6.570e-6, 6.818e-6, -1.184e-6, -1.151e-6
1.760e+3, 2.829e-5, 2.873e-5, 1.447e-5, 1.812e-5, 7.028e-6, 7.155e-6, -1.201e-6, -1.237e-6
1.765e+3, 2.832e-5, 2.866e-5, 1.500e-5, 1.814e-5, 6.853e-6, 6.970e-6, -1.199e-6, -1.194e-6
1.770e+3, 2.854e-5, 2.829e-5, 1.514e-5, 1.819e-5, 6.246e-6, 7.012e-6, -1.201e-6, -1.180e-6
1.775e+3, 2.851e-5, 2.876e-5, 1.519e-5, 1.740e-5, 6.852e-6, 6.939e-6, -1.173e-6, -1.154e-6
1.780e+3, 2.844e-5, 2.904e-5, 1.428e-5, 1.772e-5, 5.914e-6, 6.860e-6, -1.179e-6, -1.099e-6
1.785e+3, 2.844e-5, 2.883e-5, 1.470e-5, 1.721e-5, 5.754e-6, 6.860e-6, -1.137e-6, -1.110e-6
1.790e+3, 2.837e-5, 2.876e-5, 1.218e-5, 1.762e-5, 7.069e-6, 7.131e-6, -1.113e-6, -1.072e-6
1.795e+3, 2.808e-5, 2.862e-5, 1.424e-5, 1.831e-5, 7.162e-6, 6.748e-6, -1.139e-6, -1.086e-6
1.800e+3, 2.810e-5, 2.871e-5, 1.250e-5, 1.724e-5, 6.997e-6, 6.653e-6, -1.076e-6, -1.104e-6
1.805e+3, 2.729e-5, 2.852e-5, 1.324e-5, 1.758e-5, 6.896e-6, 6.917e-6, -1.108e-6, -1.099e-6
1.810e+3, 2.813e-5, 2.871e-5, 1.458e-5, 1.758e-5, 6.223e-6, 6.628e-6, -1.096e-6, -1.073e-6
1.815e+3, 2.792e-5, 2.862e-5, 1.398e-5, 1.783e-5, 6.939e-6, 6.550e-6, -1.117e-6, -1.023e-6
1.820e+3, 2.760e-5, 2.860e-5, 1.395e-5, 1.798e-5, 6.093e-6, 7.004e-6, -1.106e-6, -1.035e-6
1.825e+3, 2.796e-5, 2.821e-5, 1.395e-5, 1.797e-5, 6.935e-6, 6.752e-6, -1.072e-6, -1.111e-6
1.830e+3, 2.778e-5, 2.859e-5, 1.494e-5, 1.788e-5, 7.604e-6, 7.224e-6, -1.101e-6, -1.022e-6
1.835e+3, 2.806e-5, 2.836e-5, 1.443e-5, 1.840e-5, 7.048e-6, 6.526e-6, -1.105e-6, -1.073e-6
1.840e+3, 2.750e-5, 2.811e-5, 1.271e-5, 1.779e-5, 6.955e-6, 6.528e-6, -1.138e-6, -1.024e-6
1.845e+3, 2.756e-5, 2.840e-5, 1.319e-5, 1.767e-5, 6.939e-6, 6.644e-6, -1.063e-6, -1.034e-6
1.850e+3, 2.776e-5, 2.878e-5, 1.379e-5, 1.793e-5, 6.841e-6, 6.712e-6, -1.113e-6, -9.767e-7
1.855e+3, 2.740e-5, 2.837e-5, 1.360e-5, 1.770e-5, 7.533e-6, 6.709e-6, -1.085e-6, -9.919e-7
1.860e+3, 2.766e-5, 2.834e-5, 1.374e-5, 1.820e-5, 6.548e-6, 6.760e-6, -1.055e-6, -1.005e-6
1.865e+3, 2.797e-5, 2.825e-5, 1.409e-5, 1.772e-5, 6.488e-6, 7.106e-6, -1.020e-6, -1.000e-6
1.870e+3, 2.793e-5, 2.836e-5, 1.459e-5, 1.783e-5, 7.471e-6, 6.423e-6, -1.055e-6, -1.003e-6
1.875e+3, 2.804e-5, 2.863e-5, 1.288e-5, 1.769e-5, 7.146e-6, 6.882e-6, -1.042e-6, -9.875e-7
1.880e+3, 2.756e-5, 2.834e-5, 1.442e-5, 1.807e-5, 6.892e-6, 6.861e-6, -1.037e-6, -1.007e-6
1.885e+3, 2.751e-5, 2.843e-5, 1.417e-5, 1.713e-5, 6.149e-6, 7.146e-6, -1.050e-6, -9.466e-7
1.890e+3, 2.773e-5, 2.847e-5, 1.343e-5, 1.808e-5, 6.280e-6, 6.706e-6, -1.032e-6, -9.444e-7
1.895e+3, 2.785e-5, 2.826e-5, 1.529e-5, 1.801e-5, 6.757e-6, 6.983e-6, -1.001e-6, -9.737e-7
1.900e+3, 2.734e-5, 2.854e-5, 1.455e-5, 1.737e-5, 6.003e-6, 6.953e-6, -1.046e-6, -9.186e-7
1.905e+3, 2.719e-5, 2.843e-5, 1.418e-5, 1.783e-5, 6.432e-6, 7.724e-6, -1.023e-6, -9.342e-7
1.910e+3, 2.738e-5, 2.809e-5, 1.387e-5, 1.774e-5, 6.898e-6, 6.622e-6, -1.012e-6, -9.048e-7
1.915e+3, 2.744e-5, 2.849e-5, 1.328e-5, 1.787e-5, 6.554e-6, 6.674e-6, -1.010e-6, -9.639e-7
1.920e+3, 2.758e-5, 2.836e-5, 1.385e-5, 1.783e-5, 6.630e-6, 6.672e-6, -1.038e-6, -9.349e-7
